player_name,player_id,season,poss,MP,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Lonzo Ball,balllo01,2021,3134,1506,1.666500941730131,-.8768223291786374,.7896786125514932,3.695488498109416,-.0220007550492472,3.673487743060169,2.163591153620661,-.7252322835237761,1.438358870096885,3.22772321918243,3.22772321918243,0,2.499985241702176,.2840162954165001,2.784001537118676,.2995137753419457
Mo Bamba,bambamo01,2021,1100,526,-1.328021992420844,-.8921822978933389,-2.220204290314182,.2849246050790233,-3.345952812003165,-3.061028206924141,-.9600058418122275,-1.392111658515193,-2.35211750032742,.1070621726196546,.1070621726196546,0,-.5632681991806845,-2.082321031981397,-2.645589231162081,.2687627259398213
Desmond Bane,banede01,2021,2663,1253,.0685713016286624,-1.931212968277352,-1.86264166664869,-.0032748183463983,.1462587947213519,.1429839763749536,.0605557569495622,-1.628483506845135,-1.567927749895573,.7515506314907595,.7515506314907595,0,.1531332824522671,-1.620589358013974,-1.467456075561707,-.5509343190782832
Harrison Barnes,barneha02,2021,4430,2102,.9379490265378237,-.1437724308675202,.7941765956703035,3.55742284551286,2.628086523294649,6.18550936880751,1.542802646550404,.4857724184937987,2.028575065044203,5.100158518157515,5.100158518157515,0,1.536263224457108,-.1161318055336902,1.420131418923418,-.4840278096719433
RJ Barrett,barrerj01,2021,4439,2185,-.3213850188615668,-.6696445627013956,-.9910295815629624,1.24380845113278,-.2849219709857367,.9588864801470438,-.0062318290335762,-.6651632499127731,-.6713950789463492,2.324833042469055,2.324833042469055,0,-.5770546785143115,-.3933959845412429,-.9704506630555544,.3323703194009124
Will Barton,bartowi01,2021,3527,1736,-.7865770348572877,-1.478800996132587,-2.265378030989875,2.967389741546987,-2.571059780229648,.3963299613173383,-.1173365931427848,-1.801233359607289,-1.918569952750074,.733234242204743,.733234242204743,0,-.0596967746097442,-1.835152692335742,-1.894849466945487,-.4343503449362357
Keita Bates-Diop,bateske01,2021,321,151,.0079713871792229,2.237815357362669,2.245786744541892,-10.60366790084706,-1.182953490021675,-11.78662139086873,-2.201974930041572,1.647355871435167,-.5546190586064048,.1678209370009225,.1678209370009225,0,-2.124592503640075,.4790854465273831,-1.645507057112692,-.782669220411168
Nicolas Batum,batumni01,2021,3459,1686,-.0791055743410919,3.027524163796088,2.948418589454996,1.621747842474361,2.891882664991623,4.513630507465985,.2306125447625828,3.16845657094384,3.399069115706423,5.273399114219361,5.273399114219361,0,.4303002188706985,2.956384151149844,3.386684370020542,-.3055278684116818
Aron Baynes,baynear01,2021,1920,912,-5.441797680372167,1.110434325362439,-4.331363355009728,-3.860766258418472,-2.5218578422319,-6.382624100650371,-5.464695344572403,.4184886644191035,-5.0462066801533,-1.067339919343337,-1.067339919343337,0,-5.606445133381539,.3133662008352083,-5.293078932546331,-.103012725055525
Kent Bazemore,bazemke01,2021,2233,1032,-2.075693361589426,1.701697174755744,-.3739961868336819,1.253271026382878,5.372702499199858,6.625973525582736,-1.492001529283895,2.547794886663029,1.055793357379134,2.012050276836867,2.012050276836867,0,-1.671600241024193,2.771061395418442,1.099461154394249,.412966692511383
Darius Bazley,bazleda01,2021,3075,1440,-4.205746847508995,.3894221394646076,-3.816324708044387,-3.210720710424628,-.7009757478055758,-3.911696458230204,-4.14432428424598,.2068522597187637,-3.937472024527216,-.8760782578495288,-.8760782578495288,0,-4.228985626378782,-.6697862536053877,-4.898771879984169,.423022863971007
Bradley Beal,bealbr01,2021,4131,1889,5.086942856582358,-1.729719149772293,3.357223706810064,6.060726984946902,-4.7089122106188,1.351814774328101,5.678712062800148,-2.446859806992904,3.231852255807244,5.838585053217169,5.838585053217169,0,4.833537715500239,-2.024082294059345,2.809455421440894,1.286117117826409
Malik Beasley,beaslma01,2021,2582,1214,1.022875516078683,-2.596068960330737,-1.573193444252054,.9458403892338818,-1.357314528035946,-.4114741388020645,1.146344623378863,-2.477783218075977,-1.331438594697114,.8782743094722301,.8782743094722301,0,1.029587032913184,-1.588204057707796,-.5586170247946121,-.0411469006031438
Jordan Bell,belljo01,2021,138,67,-5.700502426495684,-.5587252058875223,-6.259227632383206,-10.66532478569849,-.5867647605181936,-11.25208954621668,-7.072066475239681,-.5681413690356296,-7.64020784427531,-.1660072909669569,-.1660072909669569,0,-7.562091521181912,-1.068285068891443,-8.630376590073356,-.6983019060931651
DeAndre' Bembry,bembrde01,2021,1512,718,-2.581531874674589,-.0461709483699666,-2.627702823044556,-1.848312153003863,2.496579830232675,.6482676772288114,-2.614450910376231,.4932566516814282,-2.121194258694802,.2308351661360271,.2308351661360271,0,-3.113067010504736,-.2675988064067811,-3.380665816911518,.2141522262941702
Davis Bertans,bertada01,2021,2610,1176,1.914956116038271,-.9040995479049373,1.010856568133333,2.733253701758048,-.1305177774467511,2.602735924311297,2.215707942643246,-.7862691045698098,1.429438838073436,2.51932066908806,2.51932066908806,0,1.802235815400779,-.7825005826042469,1.019735232796533,.4699688571679173
Patrick Beverley,beverpa01,2021,1481,726,-.0624043572070291,-.1413497660261463,-.2037541232331754,.6390279520207879,3.468054497075101,4.107082449095889,.0282167441348153,.5844212394966368,.6126379836314522,1.237890826584083,1.237890826584083,0,.3992814791485425,1.963037797898049,2.362319277046592,-.6196767181476369
Saddiq Bey,beysa01,2021,3217,1550,-.2448590021761581,-1.691024436336885,-1.935883438513043,-3.418025291873626,.7997319694489655,-2.61829332242466,-.8883005954065148,-1.271312069340195,-2.15961266474671,.4662214026041923,.4662214026041923,0,-1.723679427154931,-1.179646919986433,-2.903326347141364,-.1432731754806129
Tyler Bey,beyty01,2021,107,47,-5.921869841462021,-6.603155298664132,-12.52502514012615,-15.57533747834141,-.6680714376012309,-16.24340891594264,-8.359308989805184,-5.790711427455697,-14.15002041726088,-.2730406066525933,-.2730406066525933,0,-6.084765232287913,-5.906388682083369,-11.99115391437128,-.1200008842625304
Khem Birch,birchkh01,2021,2487,1197,-1.735846562083337,2.474473105863305,.7386265437799682,-1.311154198859059,2.435810209397295,1.124656010538236,-1.716054939488729,2.66191956438671,.9458646248979807,2.245459231371109,2.245459231371109,0,-2.443550250879342,1.691700851167411,-.7518493997119313,-.8191296099738414
Goga Bitadze,bitadgo01,2021,927,419,.2043665862974446,-.8151962205689272,-.6108296342714825,.5896687245710079,-.700598892086756,-.110930167515748,.3066345236004615,-.8363669503364798,-.5297324267360183,.4756442250026537,.4756442250026537,0,.3462240282512852,-.1214285722265286,.2247954560247566,.2145854635060111
Bismack Biyombo,biyombi01,2021,2392,1156,-5.126664266348987,1.247806794801171,-3.878857471547816,-6.286010557650891,-.3820847982702058,-6.668095355921096,-5.703396509027632,.9935989109941449,-4.709797598033488,-1.148711534157614,-1.148711534157614,0,-5.685741528333673,-.475161254552064,-6.160902782885737,-.6251462568800276
Nemanja Bjelica,bjeline01,2021,1127,537,-1.766931812748596,-3.124035296214448,-4.890967108963043,-2.551948475050769,-3.345801357768257,-5.897749832819026,-2.04770332310512,-3.280613084651942,-5.328316407757062,-.7084183553007817,-.7084183553007817,0,-1.925068419079704,-3.151745552199754,-5.076813971279458,-.048676470886821
Eric Bledsoe,bledser01,2021,3817,1814,-1.036217294116846,-.9394237757843398,-1.975641069901186,.5090941744341425,-4.05094938468948,-3.541855210255337,-.8061660893299056,-1.62235912505029,-2.428525214380196,.2986298571464246,.2986298571464246,0,-.5376571392581552,-1.366050759801388,-1.903707899059544,.374497528315341
Keljin Blevins,blevike01,2021,136,60,-6.557833384138849,-1.180089910979451,-7.737923295118301,-14.91303015303755,4.317859176370511,-10.59517097666703,-8.723256642940449,-.023445214145444,-8.746701857085892,-.1860568825529378,-.1860568825529378,0,-6.803344151291607,-3.194773273080709,-9.998117424372316,1.366650880483911
Bogdan Bogdanovic,bogdabo01,2021,2215,1072,1.924892275977202,-.0671486755282766,1.857743600448925,1.186161518464036,.0977813855830882,1.283942904047124,1.860497479103661,-.0359017599178334,1.824595719185827,2.491298595994883,2.491298595994883,0,2.121512979049273,-.1316227864979158,1.989890192551357,-.4318105157884642
Bojan Bogdanovic,bogdabo02,2021,3950,1892,-.7926228010241658,-.7450573972520806,-1.537680198276246,-1.146860307012497,-2.290838975128463,-3.43769928214096,-.9919039299278776,-1.178953118285109,-2.170857048212986,.5602751440812104,.5602751440812104,0,-.6848738440106535,-1.644966022365768,-2.329839866376421,.2219352061723333
Bol Bol,bolbo01,2021,294,128,-3.820012036342298,-1.73610219352935,-5.556114229871648,-11.51598519457994,-5.788149440679473,-17.30413463525942,-5.758733126542691,-2.726628881176725,-8.485362007719417,-.3802830841922405,-.3802830841922405,0,-4.265371715585765,-3.655783309414022,-7.921155024999785,1.544434406496647
Marques Bolden,boldema01,2021,60,29,-7.904133607025075,11.55275660944141,3.648623002416338,-19.09104712212122,18.9465420665094,-.1445050556118197,-10.6608262220348,13.85193805423025,3.191111832195455,.0874322955372722,.0874322955372722,0,-8.593095998111421,8.067149272945107,-.5259467251663139,-.5409948355342517
Jordan Bone,bonejo01,2021,414,196,-2.179205554824521,-5.672580956812451,-7.851786511636972,-5.179268377320565,-3.013397545234335,-8.1926659225549,-2.867221821740205,-5.444668329856134,-8.311890151596339,-.5478287157176518,-.5478287157176518,0,-3.460520013214234,-5.4251594801991,-8.885679493413333,-1.516209967546597
Isaac Bonga,bongais01,2021,918,419,-5.14092354343812,3.097085698506375,-2.043837844931745,-5.234315186903173,5.604340056847311,.3700248699441371,-5.473840629443209,3.844372298230379,-1.62946833121283,.2398969761748958,.2398969761748958,0,-5.585435952787634,2.976174040051336,-2.609261912736298,.1502683375061439
Devin Booker,bookede01,2021,4016,1962,2.782790822618291,-.5006895160314303,2.282101306586861,5.711988030543307,-3.465246321859957,2.24674170868335,3.383683301910535,-1.185900672730315,2.19778262918022,4.976932956723638,4.976932956723638,0,3.309338393856391,-.9397456422401957,2.369592751616195,.4919220584260956
Chris Boucher,bouchch01,2021,2954,1415,1.84072120144615,-.1312488094342161,1.709472392011934,3.163563135079089,-.3801653248001101,2.783397810278979,2.225437237230466,-.1999014903382319,2.025535746892234,3.440120850994291,3.440120850994291,0,2.014097067069479,.0322590705446114,2.04635613761409,-.2194310491648366
Brian Bowen II,bowenbr02,2021,32,15,-3.860316261815326,-9.871341881772929,-13.73165814358826,-16.6833752232324,8.130944945165758,-8.552430278066645,-6.695803365372069,-6.637824256504994,-13.33362762187706,-.0802299768362312,-.0802299768362312,0,-6.038952561182677,-7.848934643378222,-13.8878872045609,-.9550979407035308
Avery Bradley,bradlav01,2021,1187,556,-3.681816920723548,-1.470425308387144,-5.152242229110691,-1.599194421386161,-1.20810474890645,-2.807299170292611,-3.437452157424077,-1.494588765218792,-4.932040922642869,-.6216541625398526,-.6216541625398526,0,-3.649661985064924,-1.414531728685857,-5.064193713750781,.5144282562409642
Tony Bradley,bradlto01,2021,1239,582,.0994262868842483,.1717405244484348,.271166811332683,2.855063805574889,-1.123684605035286,1.731379200539603,.7419358904842405,-.0999452903234026,.6419906001608379,1.003413937387799,1.003413937387799,0,-.1878469931996521,-.7477642515837288,-.9356112447833809,-.8223748385319354
Jarrell Brantley,brantja01,2021,228,106,2.885077566569545,-1.47755201531757,1.407525551251975,.3699559883070396,2.062170777453586,2.432126765760626,2.400054771021505,-.963871175864883,1.436183595156622,.2279516320993908,.2279516320993908,0,3.052710102757699,-1.861982966450052,1.190727136307647,.6944399805389972
Ignas Brazdeikis,brazdig01,2021,31,15,-7.172003488319567,-7.761200295931778,-14.93320378425135,-5.559915931935026,.6091877258071562,-4.950728206127871,-7.258260791296039,-6.446771185557791,-13.70503197685383,-.079519595841482,-.079519595841482,0,-8.805271223988665,-9.380332875716743,-18.18560409970541,-1.758931250585305
Mikal Bridges,bridgmi01,2021,4162,2031,.9417267881691508,1.301832357915154,2.243559146084305,3.228111019501875,-.5698998000637489,2.658211219438126,1.477995450151911,.9557655358888985,2.433760986040809,5.354715201427962,5.354715201427962,0,1.204037489721494,1.374969650968241,2.579007140689735,-.3153070418845053
Miles Bridges,bridgmi02,2021,3766,1791,-.4820586692792179,.5064590455872189,.024400376308001,1.964599235325734,1.259051881490028,3.223651116815761,.0031760382007951,.698702387147337,.7018784253481321,3.168572091282626,3.168572091282626,0,.0548480027470079,.2363918534365795,.2912398561835874,.4593144220990351
Amida Brimah,brimaam01,2021,32,14,-2.42503145191507,-8.274101489817101,-10.69913294173217,13.00154173420767,12.6438079449648,25.64534967917248,.7222963166992313,-4.352066303168261,-3.62976998646903,-.0062851203284476,-.0062851203284476,0,-.7763749386536437,-5.486597425124344,-6.262972363777988,.0176544436429425
Oshae Brissett,brissos01,2021,446,200,-.3659443582070693,-.062730078690988,-.4286744368980573,3.911973818972434,-1.827197474140813,2.084776344831621,.5178336667564711,-.4303190242106564,.0875146425458148,.290935207520116,.290935207520116,0,-.4036261634421008,-.6258574624545739,-1.029483625896675,.4863173059278388
Malcolm Brogdon,brogdma01,2021,4036,1918,2.254199410948729,-2.239580733333761,.0146186776149682,.645780364510501,2.217104030707742,2.862884395218243,2.046029298678173,-1.440459181248088,.6055701174300854,3.244629518903369,3.244629518903369,0,2.167127670166672,-.705254473046518,1.461873197120154,-1.198946854236095
Armoni Brooks,brookar01,2021,472,223,-3.258667230628699,-2.195727617103838,-5.454394847732537,-8.434271026635281,-3.362042309539687,-11.79631333617497,-4.465665534609029,-2.531091505162389,-6.996757039771418,-.4843088210384209,-.4843088210384209,0,-3.338973931947248,-3.379024681548178,-6.717998613495426,.2372263339573958
Dillon Brooks,brookdi01,2021,3570,1668,-1.639032727107745,.4238392028451233,-1.215193524262621,3.274020815600017,.4024151115197442,3.676435927119762,-.7222434793386205,.4269382673534555,-.2953052119851651,2.116658406416147,2.116658406416147,0,.1669136959979903,1.189896790355355,1.356810486353345,1.337260251646709
Bruce Brown,brownbr01,2021,2672,1274,.5624458413442585,-.0153688682865633,.5470769730576952,-.1501965728946287,-.4879474629761588,-.6381440358707875,.383083571054274,-.0941341978633677,.2889493731909063,1.965334727232191,1.965334727232191,0,.7738044978561434,.2340095391025493,1.007814036958693,-.509213265811192
Charlie Brown Jr.,brownch02,2021,29,12,1.525000077329587,5.501499770818167,7.026499848147754,-2.855993062433835,16.53611909182421,13.68012602939038,.8661690418691282,8.254967078938483,9.121136120807611,.0742793186286043,.0742793186286043,0,4.940759082089722,6.31024283898868,11.2510019210784,2.221012880350941
Jaylen Brown,brownja02,2021,4003,1920,2.616743452170666,-.2524088372334962,2.36433461493717,.2767999471882328,-1.432646734662881,-1.155846787474649,2.281647238985987,-.5212168418601852,1.760430397125801,4.472941489298807,4.472941489298807,0,2.728675552200399,.0530095263968178,2.781685078597217,1.247065075878541
Moses Brown,brownmo01,2021,1466,668,-1.840924624344321,.1424491953932385,-1.698475428951083,-4.233685343507601,-4.790401081797104,-9.024086425304706,-2.353264362268263,-.8372081175520674,-3.19047247982033,-.1505903899443228,-.1505903899443228,0,-2.985843419130714,-1.281415834901908,-4.267259254032622,.3168995530335155
Sterling Brown,brownst02,2021,2615,1229,-.9785135735999152,-1.594668070560314,-2.57318164416023,-1.954965675848391,.1199829807110187,-1.834982695137372,-1.207284749350345,-1.296700074450315,-2.50398482380066,.1539896399235059,.1539896399235059,0,-2.111413092715718,-.8811122975355916,-2.992525390251309,-.1770900776586559
Troy Brown Jr.,browntr01,2021,1095,524,-1.605965516986409,-2.247081977198125,-3.853047494184534,.7356760780877237,.0076335576803666,.7433096357680902,-1.18674454217128,-1.887638640883463,-3.074383183054743,-.0375027684500254,-.0375027684500254,0,-1.274540606164767,-2.148076543104706,-3.422617149269473,-.4730851325154292
Jalen Brunson,brunsja01,2021,2960,1439,2.084083938967228,-.6485228380955711,1.435561100871657,-.4731204857736579,2.845719518483706,2.372599032710048,1.644541914659039,.0358712529106686,1.680413167569708,3.227208425661114,3.227208425661114,0,1.720604661592174,.1129742523234994,1.833578913915673,-.7912724865479628
Thomas Bryant,bryanth01,2021,606,271,-.8803853456668218,-.2688140622593213,-1.149199407926143,1.898992738974325,-2.0544232276514,-.155430488677075,-.3358394227683334,-.6298134299769075,-.9656528527452408,.247581709693623,.247581709693623,0,-1.456638543965977,.5343121165454273,-.9223264274205495,.356046634501994
Reggie Bullock,bullore01,2021,3299,1623,-.492632374202752,-.6809004927503207,-1.173532866953073,-.4134940147986217,-.7327727208809381,-1.14626673567956,-.4893865313804065,-.7642571684207384,-1.253643699801145,1.236286333168436,1.236286333168436,0,-.928686578136908,-.10578397999469,-1.034470558131598,-.2263007523445224
Trey Burke,burketr01,2021,1590,760,.3876782179546675,.4953195081742829,.8829977261289504,-.1930258110335886,1.34764089383361,1.154615082800021,.2602891849574115,.6985758943669849,.9588650793243965,1.431867336056825,1.431867336056825,0,.5935306093705047,-.1055135516775448,.4880170576929599,-.4387805736556439
Alec Burks,burksal01,2021,2306,1134,1.986405326381584,-.5549316021190278,1.431473724262556,-.5374797390908882,3.695161633128352,3.157681894037463,1.592425275213419,.2674130838290524,1.859838359042471,2.654033047689984,2.654033047689984,0,1.121212173515556,.1232058986206571,1.244418072136213,-.4944287703842635
Jimmy Butler,butleji01,2021,3184,1564,5.010628426143341,2.742029640917622,7.752658067060963,-.4504396546749094,3.389329512275141,2.938889857600231,4.235954246223192,3.023569767395395,7.259524013618587,7.971271756326215,7.971271756326215,0,3.851863447634468,3.040369877089617,6.892233324724084,-.2003500612255846
Bruno Caboclo,cabocbr01,2021,81,36,-9.275100325793627,4.211769586531753,-5.063330739261874,-6.929683985025584,13.49405766717759,6.564373682152003,-9.228586572304616,6.47248070500826,-2.756105867296355,-.0001149555865413,-.0001149555865413,0,-6.112438484355899,2.731309678977918,-3.381128805377981,2.526847796044815
Devontae Cacok,cacokde01,2021,198,90,.1204618984525671,1.528615438533391,1.649077336985958,5.9216577418779,7.984581158257572,13.90623890013547,1.358860085650817,2.893998343557386,4.252858429208203,.3237885455388399,.3237885455388399,0,.81759580055938,1.302684207423432,2.120280007982812,.7003026712624663
Kentavious Caldwell-Pope,caldwke01,2021,3264,1575,-1.285807690091446,-.2412178972194853,-1.527025587310932,2.46411462443909,-.5550832278739002,1.909031396565189,-.558878703133203,-.3608468804671065,-.9197255836003094,1.469603723566352,1.469603723566352,0,-.9266820019147596,.1702040786628836,-.7564779232518757,-.0782773794646292
Facundo Campazzo,campafa01,2021,2355,1143,.1307554739246658,2.113432430531001,2.244187904455667,-3.300855566184147,3.129242966622579,-.1716125995615685,-.6121224952940119,2.44234422445292,1.830221729158908,2.672521196359328,2.672521196359328,0,-.1916100960433046,2.837496522582534,2.64588642653923,.0576405509479427
Vlatko Cancar,cancavl01,2021,410,184,-3.682084989948522,-1.071894233299077,-4.753979223247599,-12.6531795497208,-3.451559299093269,-16.10473884881407,-5.830411544252571,-1.661322348372833,-7.491733892625404,-.4514642116170252,-.4514642116170252,0,-4.409998310474901,-3.083180693492065,-7.493179003966966,1.434104144975161
Devin Cannady,cannade01,2021,159,74,1.004056960785251,-.4127556611315672,.5913012996536837,-5.139423587677294,.2677769486457597,-4.871646639031534,-.0861622900748777,-.2176567749327205,-.3038190650075983,.0923551482931592,.0923551482931592,0,-2.029476022994303,-1.506903800296851,-3.536379823291154,.0000834093639468
Clint Capela,capelca01,2021,3459,1673,.7014123884110973,5.594317540523235,6.295729928934332,2.688691706526219,4.478405330365645,7.167097036891864,1.131598930080262,5.697874989723548,6.82947391980381,8.106144487469667,8.106144487469667,0,.8649691524932931,4.805433029118404,5.670402181611697,-.870842197916018
Vernon Carey Jr.,careyve01,2021,203,95,-5.890860812136843,1.629855132728757,-4.261005679408086,-4.977193374066774,.0027948166380076,-4.974398557428766,-6.049932757028207,1.406776015706894,-4.643156741321313,-.0920088311214646,-.0920088311214646,0,-6.044199838134088,-1.265081044236506,-7.309280882370595,.2743235636857563
Jevon Carter,carteje01,2021,1148,553,.5958963538988101,-.9427341493000992,-.3468377954012891,-1.643892285803517,.0991375357223995,-1.544754750081118,.1584553067135716,-.8292754778716197,-.670820171158048,.5830357017194433,.5830357017194433,0,.5176841332669404,-.7789577146665623,-.2612735813996219,-.6168231758904693
Michael Carter-Williams,cartemi01,2021,1689,800,-4.600358239386097,3.089189121261935,-1.511169118124161,-2.132328448202826,5.21469814596909,3.082369697766265,-4.277489389171453,3.763890309979701,-.5135990791917524,.9165896238134116,.9165896238134116,0,-4.210331086717378,2.842255765033204,-1.368075321684174,.417950719652028
Wendell Carter Jr.,cartewe01,2021,2583,1227,-2.055666373277901,1.365768895603536,-.6898974776743647,-3.997934267812204,-1.384524275815744,-5.382458543627948,-2.549878143195997,.8882149529309536,-1.661663190265043,.6992511072059215,.6992511072059215,0,-2.303911125390682,.9747289693062059,-1.329182156084475,.0729392563837143
Alex Caruso,carusal01,2021,2178,1041,-.9775045083108715,3.052768543506738,2.075264035195866,-1.435712703978566,5.24653053124777,3.810817827269205,-1.109839363182485,3.634369426498,2.524530063315515,2.807456518752739,2.807456518752739,0,-.9078046001585784,4.061354035808548,3.153549435649969,.2182296179274999
Willie Cauley-Stein,caulewi01,2021,1499,728,-2.127617516558814,1.058756903339083,-1.068860613219731,1.543955136406425,5.259612885587553,6.803568021993977,-1.505736609329917,2.015298383684264,.5095617743543468,1.205252819904401,1.205252819904401,0,-1.428190121168071,2.095973594147193,.6677834729791221,-.4527993517370092
Chris Chiozza,chiozch01,2021,490,232,3.317639574709554,-1.168395616110193,2.149243958599361,-1.469328681286045,4.525640382443944,3.056311701157899,2.442841648317257,-.025099680893251,2.417741967424006,.6112493347815583,.6112493347815583,0,3.329451516800034,-1.629322429590066,1.700129087209968,-.0722126258248279
Marquese Chriss,chrisma01,2021,63,27,-5.886920142563484,9.057905010319887,3.170984867756403,-24.30520812075004,-7.040636484810097,-31.34584460556014,-10.00477862729065,6.264283223457068,-3.740495403833587,-.0137466563798,-.0137466563798,0,-8.921773905258139,5.80787657953641,-3.113897325721728,.7558268900463689
Brandon Clarke,clarkbr01,2021,2692,1264,-1.571837795102353,1.078611985940726,-.4932258091616273,-.9116415090276399,-.4594414420668291,-1.371082951094469,-1.528665309817479,.8068975448371971,-.7217677649802818,1.301752591486733,1.301752591486733,0,-1.489898034370415,.6139290320524964,-.875969002317919,-.4814500902096779
Gary Clark,clarkga01,2021,1347,641,-2.764045945943721,-2.66183537504352,-5.425881320987241,-2.096548566627001,-.8791725029756488,-2.97572106960265,-2.748756027230715,-2.413435703720931,-5.162191730951646,-.7820049263279925,-.7820049263279925,0,-3.077742387201813,-2.769389334461458,-5.847131721663272,-.0822147470803338
Jordan Clarkson,clarkjo01,2021,3181,1509,4.049569268015525,-.4121929056520753,3.63737636236345,2.333600421095373,-.4323509595671372,1.901249461528236,3.849999794284467,-.5113553513114512,3.338644442973016,4.704318364630628,4.704318364630628,0,4.362660262445274,-.4489192084219323,3.913741054023342,.359996183403308
Nicolas Claxton,claxtni01,2021,962,462,-2.338468355569182,5.117907919838164,2.779439564268981,1.56384299238432,6.784592202932711,8.34843519531703,-1.72569097246646,5.801952251669521,4.076261279203059,1.602546717065551,1.602546717065551,0,-.9465881162533687,3.830544920848577,2.883956804595208,-.4069245387253963
Amir Coffey,coffeam01,2021,819,394,-.7975422691943109,-1.548618563760271,-2.346160832954581,-9.684694353619447,5.540452260851088,-4.144242092768359,-2.756511977820923,-.1760259920744394,-2.932537969895363,-.0366269099879837,-.0366269099879837,0,-1.920461047562921,-1.643747594083078,-3.564208641645999,-.1833250680119655
John Collins,collijo01,2021,3350,1615,1.436831959543956,.9798765437006227,2.416708503244579,2.039939553485973,.4405953256744281,2.4805348791604,1.630077468976174,.9235060065753272,2.553583475551501,4.365164069144454,4.365164069144454,0,1.66391557289973,.4765798856711228,2.140495458570853,-.1119039627969204
Mike Conley,conlemi01,2021,3085,1459,3.956706790915799,3.106643724435325,7.063350515351124,1.682272809204098,6.60999470588425,8.292267515088348,3.6479230978371,3.963067041734063,7.610990139571163,7.727939330046451,7.727939330046451,0,3.989725376682699,4.129475883915706,8.119201260598405,.2016063557643196
Pat Connaughton,connapa01,2021,2889,1332,-.2198296780105738,1.55262557707508,1.332795899064506,.2851532990805006,3.35163915249941,3.63679245157991,-.1327431410600852,1.99864260825107,1.865899467190985,3.123183553728553,3.123183553728553,0,.4068787196315518,1.796312154128958,2.203190873760509,-.4413747008890508
Quinn Cook,cookqu01,2021,335,157,.5688397114610879,-4.274854044993524,-3.706014333532437,-4.090199665197106,1.729688844012936,-2.360510821184171,-.3079998023535785,-3.291046044664181,-3.599045847017759,-.0653631177503167,-.0653631177503167,0,-1.093028021572356,-4.393204414245886,-5.486232435818242,-.6164695017429327
Tyler Cook,cookty01,2021,526,255,-5.628051327801913,-3.817810113278834,-9.44586144108075,-1.413600380204416,-2.141926514848377,-3.555526895052793,-5.094383895172947,-3.711994834815712,-8.806378729988658,-.7837010064108663,-.7837010064108663,0,-5.98764548450723,-5.244975064052958,-11.23262054856019,-.8112607333466405
DeMarcus Cousins,couside01,2021,1327,622,-1.547487596275487,3.462562043094085,1.915074446818597,-3.518646014840979,1.844255515749041,-1.674390499091938,-2.000218194557942,3.364164046221035,1.363945851663093,1.315870515419243,1.315870515419243,0,-1.840612279717532,2.851599156984348,1.010986877266816,1.478724383547688
Robert Covington,covinro01,2021,4000,1929,-1.452334418129974,2.594384038238446,1.142049620108472,5.336853152599534,1.111106822654835,6.447959975254369,-.1613799758805867,2.501833435264349,2.340453459383763,4.990719709169427,4.990719709169427,0,.7850456482558266,2.864434570204619,3.649480218460445,-.3864014257805747
Torrey Craig,craigto01,2021,1217,589,-.4977772671562801,1.059249763378731,.5614724962224504,-1.840022681656469,-3.163017187638542,-5.003039869295011,-.8226512363684294,.2053725667141032,-.6172786696543261,.6561850090995708,.6561850090995708,0,-.2169136311804727,.1167060244909733,-.1002076066894993,-.7008672502074133
Jae Crowder,crowdja01,2021,3138,1508,.0696546980761829,2.799190398895391,2.868845096971575,-2.871463972605157,3.736301641775676,.8648376691705195,-.5456816006442968,3.129893766300726,2.584212165656429,4.115349247167776,4.115349247167776,0,-.0533460684985349,2.676236026659046,2.622889958160511,.2779899483847001
Jarrett Culver,culveja01,2021,1078,499,-4.425262994220345,1.236624935533097,-3.188638058687248,-7.615551820149989,1.863634016099465,-5.751917804050523,-5.307500703820036,1.502574530841158,-3.804926172978878,-.2696853013901305,-.2696853013901305,0,-4.838301875512447,1.185816170761933,-3.652485704750513,.41780526198
Seth Curry,curryse01,2021,2957,1407,-.3588732449378405,-2.145992086870154,-2.504865331807995,3.306341711151724,-1.16655802259561,2.139783688556114,.3735568367333072,-2.109193510455635,-1.735636673722327,.72164375626947,.72164375626947,0,.1466020338544485,-1.426843325581874,-1.280241291727426,-.9034394968174473
Stephen Curry,curryst01,2021,4039,1838,8.664984428241508,-2.060084933993378,6.604899494248131,5.469405941889718,.7284163312666252,6.197822273156343,8.576912053363872,-1.603190876553209,6.973721176810663,9.363464355565208,9.363464355565208,0,8.210819589403691,-1.358633784699766,6.852185804703925,2.712414631463906
Nate Darling,darlina01,2021,50,24,-.2790607643069771,-4.682124268782907,-4.961185033089884,-29.625416025829,-12.43670040880002,-42.06211643462902,-6.425663785065844,-6.59132708609499,-13.01699087116084,-.1254382745428396,-.1254382745428396,0,-3.592847945900064,-7.138694899990714,-10.73154284589078,-.2239538296266172
Anthony Davis,davisan02,2021,1783,862,1.284810791275921,2.921118096305475,4.205928887581396,4.343333940327239,1.03678400132052,5.380117941647758,2.014239936179543,2.625467703274357,4.6397076394539,3.256899707750263,3.256899707750263,0,1.755705987233677,3.398709354758909,5.154415341992586,.2162094850350279
